ASVs	Domain	Phylum	Class	Order	Family	Genus	Species
021b12e0bde78e038402bf1d94a15beb	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas	uncultured_bacterium
021e676a0cd817f54e899e1bb4df2744	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Pseudolabrys	
02264f9a8c705fe471697230a9be10ff	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Asticcacaulis	
022381c79dad75174a7f6b711841cd4f	Bacteria	Chloroflexi	P2_11E	uncultured_bacterium			
020ebff49388c8eda6918e84992e2916	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter	uncultured_bacterium
02004a3615cd1fd8eff0da581182a773	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter	uncultured_bacterium
0204cabe796b028e6742917fec63a018	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	Vicinamibacteraceae	Luteitalea	
01e8cbb847dd54705801acd5c9c69fb0	Bacteria	Bdellovibrionota	Oligoflexia	Oligoflexales	uncultured	uncultured_bacterium	
020793803b4f5cd31a9a7042510a1f48	Bacteria	Myxococcota	Polyangia	Polyangiales	Polyangiaceae		
02340116040b7c8e45d2ab9c5ec64be6	Unassigned						
0238ea58239be70c8238423098cc2bbb	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NS5_marine_group	uncultured_bacterium
021c33fef933752e0f98491afe63a6cd	Bacteria	Actinobacteriota	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Kibdelosporangium	
0223bc063e323d6e381f8e3961adfe5c	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae		
02438b6c3dd6b58c884e7e7b1be1b998	Bacteria	Bacteroidota	Bacteroidia				
022d00b04b92698bb22a17a9666a3f80	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	uncultured	uncultured_bacterium	
024eaa2efb732e4b399882828aab3b52	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pirellula	uncultured_bacterium
02292249d3e84aec36afd2564c7c1315	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	Ellin6067	uncultured_bacterium
021bd933bd3432c52b7e32ae8158b005	Bacteria	Bdellovibrionota	Oligoflexia	0319_6G20	uncultured_bacterium		
023edd361a1afd509b9a41c89f70a932	Bacteria	Armatimonadota	Fimbriimonadia	Fimbriimonadales	Fimbriimonadaceae	uncultured_bacterium	
023dc25be8612f5667144d85887d9874	Bacteria	Proteobacteria	Gammaproteobacteria	Diplorickettsiales	Diplorickettsiaceae	uncultured	uncultured_bacterium
023b56f73a16c484fcb4081b520ea44a	Bacteria	Proteobacteria	Gammaproteobacteria	Steroidobacterales	Steroidobacteraceae	Steroidobacter	
02569218ea0a395bd318066fb6d569e9	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Rhodopirellula	uncultured_bacterium
025b160320c1fab6f19698622e411e96	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Terrimonas	
01fb5046d787e76793db94ab07976d14	Bacteria	Gemmatimonadota	Longimicrobia	Longimicrobiales	Longimicrobiaceae	YC_ZSS_LKJ147	uncultured_bacterium
02480dbc3696422073934ec0e7a776b1	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	Ellin516	
0233c31085c0dc0215d5f321e6dbedeb	Bacteria						
025be95a7c53f9ef6fc0eaf6867e622e	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	uncultured_bacterium	
026326d95f732fd244a9e53bcf26a28b	Bacteria	Planctomycetota	BD7_11	uncultured_bacterium			
01f083ac37b6813e8020c66d830d946e	Unassigned						
02547d2cb7387e251a33ae887a688160	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Ilumatobacteraceae	CL500_29_marine_group	
0190d6dfc90b044b6a787466d6763416	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Ammopiptanthus_mongolicus	
026860bc1d5d34b7853cbf92f0059e0a	Unassigned						
022acbb7f72f3f41b968051cbc7ef112	Bacteria						
0245e7cbdf275069897db46a7d46586e	Bacteria	Firmicutes	Symbiobacteriia	Symbiobacteriales	Symbiobacteraceae	Symbiobacterium	
025af0414061b098f19aaaa1f763f8dc	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	
024a771d4bcaaeb5ca4f5098cf52e74a	Bacteria	Myxococcota	Polyangia	Polyangiales			
027a116d9dca5b528e467d3b47bae908	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	uncultured	uncultured_bacterium
027254edd8a8001b82b9753a079315f7	Bacteria						
0264b017d57d300c1374e0fdd6ba71f4	Bacteria	Actinobacteriota	Actinobacteria	0319_7L14	uncultured_bacterium		
0287bfd5f1882afc3285e0f713f46900	Bacteria	Planctomycetota	vadinHA49				
027b95d0183d5e47d5b504c9a45e0f3b	Bacteria	Bacteroidota	Kapabacteria	Kapabacteriales	uncultured_bacterium		
028873ac36d6d31ff1a6d617ec2c4ae9	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Sebaldella	
024f3c0b27f13334c35050adf7588c4f	Bacteria	Actinobacteriota	Coriobacteriia	OPB41			
02801a74df99612075a8de7a1c35072b	Bacteria	Proteobacteria	Gammaproteobacteria	Diplorickettsiales	Diplorickettsiaceae	Aquicella	uncultured_bacterium
0256e8b0454f4b4b1beea59cfc0a8ede	Bacteria	Acidobacteriota	Blastocatellia	11_24	uncultured_bacterium		
022d167e9838668d5dbf629da5e1061c	Unassigned						
0274142fa26ce0f85b087bef2396213d	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_Incertae_Sedis	Unknown_Family	Candidatus_Ovatusbacter	uncultured_bacterium
026bb70dfc47a5d327744ff0da816e3f	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	uncultured		
01d89d04d67b994e0224e5dc89d955b9	Unassigned						
0289df37f02285eed2dce04b88a56c5d	Unassigned						
027704ef70ecc3b982e31e4a6f880650	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pir4_lineage	uncultured_bacterium
0283d611243edea94f3985fe9cd815e7	Bacteria	Acidobacteriota	Acidobacteriae	Solibacterales	Solibacteraceae	Candidatus_Solibacter	uncultured_bacterium
025d2533aa1b0264b313c259914b11f1	Bacteria	Myxococcota	Polyangia	Polyangiales	Polyangiaceae	Sorangium	Sorangium_cellulosum
02907befcc33fe6cbea88aeff157ac6e	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae		
0293a9a79698f3a69665d8e9ba356d67	Bacteria	Planctomycetota	OM190	uncultured_bacterium			
028f7ae6a2ba6e2c63e6522e8e0a4d72	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Bryobacter	
027c8ddcad97fe9340d5a955a9d94656	Unassigned						
027d4cdb892d83edb734473b968e68c2	Bacteria	RCP2_54					
025afcebd832537816295b5dc66c7684	Bacteria	Myxococcota	Polyangia	Haliangiales	Haliangiaceae		
0295402f8befe519efe2d5cf4161805e	Unassigned						
02a13f1aa6e2e5d72d6b992037edd6e5	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	uncultured		
02a57984a4b63ab5201723dff5d1c942	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	uncultured	
029b4f4d61dd1dda432067cbe1053546	Bacteria	Acidobacteriota	Subgroup_5	uncultured_Acidobacteria_bacterium			
024aaf455ad6f377f270636ce425cf4c	Bacteria	Cyanobacteria	Sericytochromatia	uncultured_bacterium			
02a26381806a33d9ccd22d691c050ec2	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	uncultured	uncultured_Acidobacteria_bacterium	
022c1859eabb2b245e9cea0ebf916cd8	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	MND1	uncultured_bacterium
01591905c44fe1e9c2f22829197a99bd	Unassigned						
00cc74b66276a1c1bac0e82f7909a0e6	Bacteria	Cyanobacteria	Sericytochromatia	uncultured_bacterium			
028fe0db5cc57a3a9ccd3b0f1483e654	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Ahniella	uncultured_bacterium
024a2dc18406d7dd3c15aa8b0e019606	Bacteria	Myxococcota					
02a7003789e3d3e6f93e09e3373d034d	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella	uncultured_bacterium
02b8921410c5b5067b783649b2894481	Bacteria	Chloroflexi	Anaerolineae	Caldilineales	Caldilineaceae	uncultured	
02c629e3caee1c37083393ef678978e5	Bacteria	Gemmatimonadota	S0134_terrestrial_group	uncultured_bacterium			
02b685e4959e58a249f788308daf39db	Unassigned						
02bee4869c0ef8f0cc1237deb68fc58a	Bacteria	Cyanobacteria	Sericytochromatia	uncultured_bacterium			
02b4913ee56db0a10c9179c48c8bc626	Bacteria	Proteobacteria	Alphaproteobacteria	Reyranellales	Reyranellaceae	Reyranella	uncultured_bacterium
02a5bce1a20fe408ee581b0de28ee86a	Bacteria	Proteobacteria	Alphaproteobacteria	Micavibrionales	uncultured		
02a4aa6ab1fce5913792ab3238efc377	Bacteria	Proteobacteria	Gammaproteobacteria	R7C24			
02b86be33e06992026bf4fb6f8a9be1c	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Hymenobacteraceae	Hymenobacter	uncultured_bacterium
02c2317c3ca4830b082c1f4cb0d3fc90	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae		
025fbe36f11d1046a814d89bf52682eb	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae		
02881f01d6cbd342fb481352c835fd51	Bacteria	Planctomycetota	Pla3_lineage	uncultured_bacterium			
02cc6bddc906b160bb7abaa9634d9781	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	KD3_93		
02b7358b0cda0f3134b38cc949849e93	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	67_14	uncultured_bacterium	
02d67f657b0136c2af86858e0c62852c	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	uncultured	uncultured_bacterium
029bec2b8721903500848adecd0d0c5a	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_Incertae_Sedis	Unknown_Family	Candidatus_Ovatusbacter	uncultured_bacterium
02a38bce5e7ec580dbde45f32128d10c	Bacteria	Myxococcota	Polyangia	Haliangiales	Haliangiaceae	Haliangium	uncultured_bacterium
02e06f5f7a6c6c6522b96f579a0be173	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	uncultured	uncultured_bacterium
02dafee15b36ced89c1deb966df3a8ab	Bacteria	Desulfobacterota	uncultured	uncultured_bacterium			
02e762d25ff07e04f5b5512a740cfb6f	Bacteria	Myxococcota	Polyangia	Polyangiales	Sandaracinaceae	uncultured	
02d71f08b3102160bffa954017212367	Bacteria	Elusimicrobiota	Lineage_IIa				
0237a8ae5a26e0b39d09c7266390c1f6	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Ammopiptanthus_mongolicus	
02c6c407c040a125d30c095cd5eed3f4	Bacteria	Elusimicrobiota	Elusimicrobia	Lineage_IV	uncultured_bacterium		
02f25e3c4223e6f2888f00c4411c4d83	Unassigned						
0307551d890765d623ed317c560ac790	Bacteria	Bdellovibrionota	Oligoflexia	Silvanigrellales	Silvanigrellaceae	Silvanigrella	
03067e3d30bf52fb7e874556cf3cb2e0	Bacteria	Planctomycetota	Planctomycetes	Planctomycetales	Schlesneriaceae	Schlesneria	
02e9b52a77547eb99f2ceb3639c221f3	Bacteria	Actinobacteriota	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Saccharomonospora	
02ef8b3f47e9e4489804982a875a38e1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Rhodopseudomonas	
02e11f232eccc4aec7c5543a93514ce6	Bacteria	Myxococcota	Polyangia	Polyangiales	Sandaracinaceae	uncultured	uncultured_bacterium
02c4334b391bc9cf8d3c928d69f018b4	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae		
02f7acfd42c7cef306fb055c263fec1a	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium	
0267b43df2bc09844500d4bc338f93c7	Bacteria	Proteobacteria	Alphaproteobacteria	Elsterales	uncultured	uncultured_bacterium	
026aeb964427f8d1fab86878fea4b3e7	Bacteria	Desulfobacterota	Desulfuromonadia	Geobacterales	Geobacteraceae		
02d7c035a254043e46df5c495f0c2e46	Bacteria	Planctomycetota	Pla3_lineage				
0305b0604351c6823cd84f13dc27d060	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	Oikopleura	uncultured_bacterium
02aab68d699c791dfe400e968b3eb9e2	Bacteria	Proteobacteria	Gammaproteobacteria				
031d4bb408c5d974d86842aff959e537	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	AKYG587	uncultured_bacterium
0325185067bfdbdd1fb4d646c8f72d2a	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales			
03312bd518a63f57d35acbbe7ec0ed7a	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	AKYH767	uncultured_bacterium	
02d25e24ef650a017ee8f9a85775d865	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Microscillaceae	uncultured	uncultured_bacterium
02c62df35661c732a4db522963c1ed97	Bacteria	Proteobacteria	Gammaproteobacteria	Diplorickettsiales	Diplorickettsiaceae	uncultured	
032be94e58f1f9a8c8a61b63e56f34f1	Bacteria	Myxococcota	Polyangia	Blfdi19	uncultured_bacterium		
030cf12cb278cbd3b3f3461eead3ee52	Bacteria	Proteobacteria	Alphaproteobacteria	Micropepsales	Micropepsaceae	uncultured	
0325598f8e085f3cbb73817cd2c0a887	Bacteria	Proteobacteria	Gammaproteobacteria	Diplorickettsiales	Diplorickettsiaceae	uncultured	uncultured_bacterium
030d8a3951c2283019e0bf88c713806a	Bacteria	Halanaerobiaeota	Halanaerobiia	Halanaerobiales	Halobacteroidaceae	Orenia	
0325761fcafbe49a5e62f358a66c34e0	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Edaphobaculum	uncultured_bacterium
033a47cecd9fe97b98fe47deed51c518	Unassigned						
033b6908343bca6ee2d887d8f9af3c22	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	uncultured	
0317b3c0cb427744ca538ccb13fc13e0	Bacteria	Bdellovibrionota	Oligoflexia	Oligoflexales	Oligoflexus		
031a17b2fea1b6951997befc81b9915e	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia_Caballeronia_Paraburkholderia	
03339c77e425a830032a67b0767384ad	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	Vicinamibacteraceae		
0313d036956b7df2cb8c2cb061e53d1b	Bacteria	Proteobacteria	Alphaproteobacteria	Micropepsales	Micropepsaceae	uncultured	
0311ec91f680b34020dce1196304e8db	Bacteria	Myxococcota	Polyangia	Polyangiales	Polyangiaceae	Minicystis	
03136924dd0331924334a631aea519aa	Bacteria	Proteobacteria	Gammaproteobacteria				
0310f7ad2af4b6ab1d318c9f04586bc8	Bacteria	Actinobacteriota	MB_A2_108	uncultured_bacterium			
033e1eb6f65c71ee9b788caef0d5d8c2	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	UTCFX1	
031afb48baed5a26d95601c008985558	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	Vicinamibacteraceae	uncultured_bacterium	
033c06200294d4632bde34e5717a73bd	Bacteria	Myxococcota	bacteriap25				
034cfa4e3ff27b9316a2814afd7b1cce	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria		
030c6351c3c5cf9c5ee9d927b83d7cf4	Bacteria	Proteobacteria	Alphaproteobacteria	uncultured	uncultured_bacterium		
0347e428446db62fa6b41d4925f8d94b	Bacteria	Cyanobacteria	Vampirivibrionia	Vampirovibrionales	Vampirovibrionaceae		
031b1995e61a031c67bc6fb8625bf3ea	Bacteria	Proteobacteria	Alphaproteobacteria	Paracaedibacterales	Paracaedibacteraceae	Candidatus_Paracaedibacter	uncultured_bacterium
033466aa1217e8f438e030ff06961d4f	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	Vicinamibacteraceae		
032700f61eb4e8da2163a0d71eeb4765	Bacteria	Myxococcota	Polyangia	Polyangiales	Polyangiaceae	Pajaroellobacter	
0342f617f4d7783c25a793b0e243cdfa	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	uncultured	metagenome
037281508e2e6632daf8f173258b0ab2	Bacteria	Chloroflexi	Anaerolineae	SBR1031	A4b		
035fd93610eba8d8442732ac4e6d9115	Bacteria	Bacteroidota	Bacteroidia				
03777492782dbc6c76f4e8745dfc5ad9	Bacteria	Bdellovibrionota	Oligoflexia	Silvanigrellales	Silvanigrellaceae	Silvanigrella	
02f62c25502259756cdb45ae3d5ca5da	Bacteria	Myxococcota	Polyangia	Polyangiales	BIrii41	uncultured_bacterium	
031ba4ee91569dbb239628864c20f0ac	Bacteria	Proteobacteria	Alphaproteobacteria	Elsterales	uncultured		
03073df3de73326b97c3942e54038df3	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	SC_I_84	uncultured_bacterium	
03621029954cdc15f927b7395fb77636	Bacteria	Planctomycetota	Planctomycetes	Planctomycetales	uncultured		
0358c654278b772862f2a51f406675b1	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Ilumatobacteraceae	uncultured	
03715ff989746b179ede3eeac9231549	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales			
032cbe335c16f8b7c083c754e0654fa6	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	uncultured	uncultured_bacterium
03719b50740030bd59186f7c446d469d	Bacteria	Acidobacteriota	Vicinamibacteria	Subgroup_17			
034d8e02b14fc2e4397aac3c886e393a	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	Rubritaleaceae	Luteolibacter	uncultured_bacterium
038d1e6d79e6087afaa42ad2b5d0d47d	Bacteria	Elusimicrobiota	Lineage_IIc	uncultured_bacterium			
03a0c4b19d8bf142a588bdd2994d7b1b	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	uncultured	uncultured_Acidobacteria_bacterium	
035138a872e165843b4d4a851c1a79cd	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	CPla_3_termite_group	uncultured_planctomycete	
03775216904eece05d764f0497ee8e3f	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	OM27_clade	
0380b847ecbf0c51dfdc2bd891ffe067	Bacteria	Acidobacteriota	Vicinamibacteria	Subgroup_17			
033f001492cca73824b5dae1854df1af	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	TRA3_20	uncultured_bacterium	
03520ccb3cc7e77f48a99e586758c69d	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	
037ad8d0f27fa78650f848705f6ce612	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	SM1A02	uncultured_bacterium
036e08676a4068b802be29137b822f81	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	MND1	uncultured_bacterium
03ab227d8f97b42376d511d7b35cb289	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pirellula	
039655911f4ca91c3e3eea888f1a6f94	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella	uncultured_bacterium
036f9372759d2cfa1dd9a7e9a820cfd5	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_Incertae_Sedis	Unknown_Family		
035c5acdcec5826b200a3edc1bc9d43f	Bacteria	Acidobacteriota	Blastocatellia	DS_100	uncultured_bacterium		
0396ee0481eca6ac69a237d9063e5363	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pirellula	uncultured_bacterium
02fad59fc92261d15c5ee41080495a48	Unassigned						
03ab4245b603df80327ebc14771ddb6b	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	uncultured_bacterium
0377f047f0b54dd0325ed5f7211e3983	Bacteria	Firmicutes	Limnochordia	Limnochordales	Limnochordaceae	uncultured_compost_bacterium	
03b1ede4737be1167d9bef96812a97e9	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	
036fc05e83ec021a960d111ac42645f7	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_Incertae_Sedis	Unknown_Family	Acidibacter	uncultured_bacterium
03427141a9aa5b5048df81f6c80efe72	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	SC_I_84	uncultured_bacterium	
0380bfe88427d4abda496a3d51b4cb31	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Devosiaceae		
03978f9c7c63f5a43fd94f1f74df0d5e	Bacteria	Myxococcota	Polyangia	Haliangiales	Haliangiaceae	Haliangium	uncultured_bacterium
03e78e6565e247c5aa35a405ffe79b0a	Bacteria	Elusimicrobiota	Lineage_IIa	uncultured_bacterium			
03c5c9551785e36fe5513d5d5b8a0558	Bacteria	Planctomycetota	Phycisphaerae	Pla1_lineage	uncultured_bacterium		
03bc99dd860274f99c81bca40cd270a7	Bacteria	Actinobacteriota	Actinobacteria	0319_7L14	uncultured_bacterium		
03d6ec6b2bb6f6d81b7aac63c02429fe	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	env_OPS_17		
038638f3440021a30da2d30a3f19dab4	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_Incertae_Sedis	Unknown_Family	Acidibacter	uncultured_bacterium
03c9d5eeca6e06ed2f57d7daded0f76a	Bacteria	Elusimicrobiota	Lineage_IIa				
03d57eae9084e59f3ff3f090273c0105	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	uncultured	
03c1b71cb376114b290fc59ac45aa718	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Acidothermaceae	Acidothermus	uncultured_bacterium
02c97e4424a39ebf430aff0f51fbfef3	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Magnetospiraceae	uncultured	metagenome
03b6839bef450a598ddb24d2d880dd49	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Labraceae		
03ebc6b68d9bf13c1d93c2f43e9e550b	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas	uncultured_bacterium
03a117981fba8a045cdd79d1681d6d29	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	uncultured	uncultured_bacterium	
03f40cc3e2e1e98a48b68211c71b199c	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	uncultured	uncultured_bacterium	
03f20ef48caefe8e378b300782f2c956	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Ilumatobacteraceae		
03ed057d22e86e7aa3d9735928c7b6a6	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	uncultured	uncultured_bacterium
0399f8c5b0dc8a7e44657eb2eb10a875	Bacteria	Myxococcota	Polyangia	Polyangiales	Polyangiaceae	Pajaroellobacter	uncultured_bacterium
03b8f5bd821b323b0b3075c21ef834a0	Bacteria	Firmicutes	Limnochordia	Hydrogenispora	uncultured_bacterium		
040e43e56022dd6d8742b8b3c90f27a7	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Terrimicrobiaceae	FukuN18_freshwater_group	uncultured_bacterium
03d9e772db960831c50215d7d2ad742d	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	uncultured	uncultured_bacterium	
03822433216271e3256a247278cec51e	Bacteria	Myxococcota	Polyangia	Polyangiales	BIrii41	uncultured_bacterium	
03ec3b146bd2cb2a96309011d2c5b03b	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella	
0412dbcb99d1afc031716cf3f7df2784	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	uncultured_bacterium		
033e630358c1054fee7c9261ec19359d	Unassigned						
040c78cf6d2844ad5603ff22425b3333	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Hymenobacteraceae	Adhaeribacter	
03cffef15c6cdf40e0c7ea3d78c87ed9	Bacteria	Myxococcota	Myxococcia	Myxococcales	Vulgatibacteraceae	Vulgatibacter	
